movieId,tmdbId,title_x,genres,director,top_cast
100737,134411,Snitch (2013),Action Drama Thriller,,
101025,81005,Jack the Giant Slayer (2013),Adventure Fantasy IMAX,,
101076,72559,G.I. Joe: Retaliation (2013),Action Adventure Sci-Fi Thriller IMAX,,
101088,86825,Stoker (2013),Drama Mystery Thriller,,
101112,68728,Oz the Great and Powerful (2013),Action Adventure Fantasy IMAX,,
101142,49519,"Croods, The (2013)",Adventure Animation Comedy,,
101283,124459,"Incredible Burt Wonderstone, The (2013)",Comedy,,
101360,158011,"Call, The (2013)",Drama Thriller,,
101362,117263,Olympus Has Fallen (2013),Action Thriller,,
101525,97367,"Place Beyond the Pines, The (2012)",Crime Drama,,
101529,127867,"Brass Teapot, The (2012)",Comedy Fantasy Thriller,,
101577,72710,"Host, The (2013)",Action Adventure Romance,,
101612,144340,Admission (2013),Comedy Romance,,
101739,109428,Evil Dead (2013),Horror,,
101741,68727,Trance (2013),Crime Thriller,,
101765,133698,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure Comedy Romance,,
101864,75612,Oblivion (2013),Action Adventure Sci-Fi IMAX,,
101895,109410,42 (2013),Drama,,
102033,134374,Pain & Gain (2013),Action Comedy Crime,,
102070,84204,Grabbers (2012),Comedy Horror Sci-Fi,,
102088,44865,"Grandmaster, The (Yi dai zong shi) (2013)",Action Drama IMAX,,
102123,109414,This Is the End (2013),Action Comedy,,
102125,68721,Iron Man 3 (2013),Action Sci-Fi Thriller IMAX,,
102194,103731,Mud (2012),Adventure Crime Drama,,
102407,64682,"Great Gatsby, The (2013)",Drama,,
102445,54138,Star Trek Into Darkness (2013),Action Adventure Sci-Fi IMAX,,
102481,116741,"Internship, The (2013)",Comedy,,
102684,77987,Only God Forgives (2013),Drama Thriller,,
102720,116711,Epic (2013),Adventure Animation Fantasy,,
102760,42151,Down Terrace (2009),Comedy Crime Drama,,
102800,121986,Frances Ha (2012),Comedy Drama,,
102802,104755,"Lords of Salem, The (2012)",Horror Thriller,,
102880,82700,After Earth (2013),Action Adventure Sci-Fi IMAX,,
102903,75656,Now You See Me (2013),Crime Mystery Thriller,,
102993,147773,"Way, Way Back, The (2013)",Comedy Drama,,
103042,49521,Man of Steel (2013),Action Adventure Fantasy Sci-Fi IMAX,,
103075,158015,"Purge, The (2013)",Crime Horror Thriller,,
103107,159014,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,,
103141,62211,Monsters University (2013),Adventure Animation Comedy,,
103219,103620,Maniac (2012),Horror Thriller,,
103228,68726,Pacific Rim (2013),Action Adventure Sci-Fi IMAX,,
103235,152742,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,,
103249,72190,World War Z (2013),Action Drama Horror IMAX,,
103253,68724,Elysium (2013),Action Drama Sci-Fi IMAX,,
103335,93456,Despicable Me 2 (2013),Animation Children Comedy IMAX,,
103339,117251,White House Down (2013),Action Drama Thriller IMAX,,
103341,107985,"World's End, The (2013)",Action Comedy Sci-Fi,,
103372,136795,"Heat, The (2013)",Action Comedy Crime,,
103384,57201,"Lone Ranger, The (2013)",Action Adventure Western IMAX,,
103539,157386,The Spectacular Now (2013),Comedy Drama Romance,,
103596,205321,Sharknado (2013),Sci-Fi,,
103624,157354,Fruitvale Station (2013),Drama,,
103655,49524,R.I.P.D. (2013),Action Comedy Fantasy,,
103688,138843,"Conjuring, The (2013)",Horror Thriller,,
103755,77950,Turbo (2013),Adventure Animation Children Comedy Fantasy,,
103772,76170,"Wolverine, The (2013)",Action Adventure Fantasy Sci-Fi,,
103801,172533,Drinking Buddies (2013),Comedy Drama Romance,,
103810,146216,Red 2 (2013),Action Comedy Crime Thriller,,
103819,198062,Coffee Town (2013),Comedy,,
103883,136400,2 Guns (2013),Action Comedy Crime,,
103980,160588,Blue Jasmine (2013),Drama,,
103984,179144,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy Drama,,
104074,76285,Percy Jackson: Sea of Monsters (2013),Adventure Children Fantasy,,
104076,77931,"Smurfs 2, The (2013)",Animation Children Comedy,,
104211,138832,We're the Millers (2013),Comedy Crime,,
104218,109418,Grown Ups 2 (2013),Comedy,,
104241,59859,Kick-Ass 2 (2013),Action Comedy Crime,,
104243,87421,Riddick (2013),Action Sci-Fi Thriller IMAX,,
104337,132363,Lee Daniels' The Butler (2013),Drama,,
104374,122906,About Time (2013),Drama Fantasy Romance,,
104760,146227,Getaway (2013),Action Crime,,
104841,49047,Gravity (2013),Action Sci-Fi IMAX,,
104879,146233,Prisoners (2013),Drama Mystery Thriller,,
104908,91586,Insidious: Chapter 2 (2013),Horror Thriller,,
104913,96721,Rush (2013),Action Drama,,
105037,129139,"To Do List, The (2013)",Comedy,,
105121,121676,Inescapable (2012),Action Drama War,,
105197,129670,Nebraska (2013),Adventure Drama,,
105211,209263,Enough Said (2013),Comedy Drama Romance,,
105213,138697,Don Jon (2013),Comedy Drama Romance,,
105351,146238,Runner Runner (2013),Crime Drama Thriller,,
105468,109451,Cloudy with a Chance of Meatballs 2 (2013),Animation Children Comedy Fantasy,,
105504,109424,Captain Phillips (2013),Adventure Drama Thriller IMAX,,
105585,106747,Machete Kills (Machete 2) (2013),Action Crime Thriller,,
105653,107846,Escape Plan (2013),Action Mystery Thriller,,
105731,133805,Carrie (2013),Drama Horror,,
105755,109091,"Counselor, The (2013)",Crime Drama Thriller,,
105801,158752,Escape From Tomorrow (2013),Drama Fantasy Horror,,
105844,76203,12 Years a Slave (2013),Drama,,
105954,152747,All Is Lost (2013),Action Adventure Drama,,
106002,80274,Ender's Game (2013),Action Adventure Sci-Fi IMAX,,
106062,208134,Jackass Presents: Bad Grandpa (2013),Comedy,,
106072,76338,Thor: The Dark World (2013),Action Adventure Fantasy IMAX,,
106100,152532,Dallas Buyers Club (2013),Drama,,
106330,137093,Last Vegas (2013),Comedy Drama Romance,,
106438,205220,Philomena (2013),Comedy Drama,,
106441,203833,"Book Thief, The (2013)",Children Drama War,,
106487,101299,The Hunger Games: Catching Fire (2013),Action Adventure Sci-Fi IMAX,,
106489,57158,"Hobbit: The Desolation of Smaug, The (2013)",Adventure Fantasy IMAX,,
106491,64686,47 Ronin (2013),Action Adventure Fantasy,,
106540,146239,Delivery Man (2013),Comedy,,
106696,109445,Frozen (2013),Adventure Animation Comedy Fantasy Musical Romance,,
106766,86829,Inside Llewyn Davis (2013),Drama,,
106782,106646,"Wolf of Wall Street, The (2013)",Comedy Crime Drama,,
106785,204082,Homefront (2013),Action Crime Thriller,,
106839,192136,Mandela: Long Walk to Freedom (2013),Drama,,
106883,174311,All is Bright (2013),Comedy Drama,,
106916,168672,American Hustle (2013),Crime Drama,,
106918,116745,"Secret Life of Walter Mitty, The (2013)",Adventure Comedy Drama,,
106920,152601,Her (2013),Drama Romance Sci-Fi,,
107069,193756,Lone Survivor (2013),Action Drama Thriller War,,
107141,140823,Saving Mr. Banks (2013),Comedy Drama,,
107348,109443,Anchorman 2: The Legend Continues (2013),Comedy,,
107406,110415,Snowpiercer (2013),Action Drama Sci-Fi,,
107702,64807,Grudge Match (2013),Comedy,,
108156,168530,Ride Along (2014),Action Comedy,,
108188,137094,Jack Ryan: Shadow Recruit (2014),Action Drama Thriller IMAX,,
108190,157350,Divergent (2014),Adventure Romance Sci-Fi IMAX,,
108540,126319,Ernest & Célestine (Ernest et Célestine) (2012),Adventure Animation Children Comedy Drama Romance,,
108689,100241,"I, Frankenstein (2014)",Action Fantasy Sci-Fi IMAX,,
108928,152760,"Monuments Men, The (2014)",Action Drama War,,
108932,137106,The Lego Movie (2014),Action Adventure Animation Children Comedy Fantasy,,
108945,97020,RoboCop (2014),Action Crime Sci-Fi IMAX,,
109191,137321,Winter's Tale (2014),Drama Fantasy Mystery,,
109372,222899,About Last Night (2014),Comedy Romance,,
109374,120467,"Grand Budapest Hotel, The (2014)",Comedy Drama,,
109483,225565,That Awkward Moment (2014),Comedy Romance,,
109487,157336,Interstellar (2014),Sci-Fi IMAX,,
109569,192102,3 Days to Kill (2014),Action Crime Drama,,
109578,225574,Non-Stop (2014),Action Mystery Thriller,,
109673,53182,300: Rise of an Empire (2014),Action Drama War IMAX,,
109846,82703,Mr. Peabody & Sherman (2014),Adventure Animation Comedy,,
109848,97370,Under the Skin (2013),Horror Sci-Fi Thriller,,
109850,136797,Need for Speed (2014),Action Crime Drama IMAX,,
109895,209403,Bad Words (2013),Comedy,,
109897,235260,Son of God (2014),Drama,,
110102,100402,Captain America: The Winter Soldier (2014),Action Adventure Sci-Fi IMAX,,
110127,86834,Noah (2014),Adventure Drama IMAX,,
110130,227783,"Nut Job, The (2014)",Adventure Animation Children Comedy,,
110297,145220,Muppets Most Wanted (2014),Adventure Comedy Crime,,
110553,102382,The Amazing Spider-Man 2 (2014),Action Sci-Fi IMAX,,
110591,157547,Oculus (2013),Horror,,
110655,172385,Rio 2 (2014),Adventure Animation Children Comedy,,
110730,157353,Transcendence (2014),Drama Sci-Fi IMAX,,
110771,193610,"Other Woman, The (2014)",Comedy Romance,,
110773,184345,"Haunted House 2, A (2014)",Comedy Horror,,
110826,254473,Brick Mansions (2014),Action Crime Drama,,
111113,195589,Neighbors (2014),Comedy,,
111320,252680,Mom's Night Out (2014),Comedy,,
111360,240832,Lucy (2014),Action Sci-Fi,,
111362,127585,X-Men: Days of Future Past (2014),Action Adventure Sci-Fi,,
111384,188166,Blue Ruin (2013),Thriller,,
111617,232672,Blended (2014),Comedy,,
111622,198277,Begin Again (2013),Comedy Romance,,
111659,102651,Maleficent (2014),Action Adventure Children IMAX,,
111743,188161,A Million Ways to Die in the West (2014),Comedy Western,,
111759,137113,Edge of Tomorrow (2014),Action Sci-Fi IMAX,,
111781,177677,Mission: Impossible - Rogue Nation (2015),Action Adventure Thriller,,
111795,198185,Million Dollar Arm (2014),Comedy Drama,,
111921,222935,The Fault in Our Stars (2014),Drama Romance,,
112138,187017,22 Jump Street (2014),Action Comedy Crime,,
112171,156022,"Equalizer, The (2014)",Action Crime Thriller,,
112175,82702,How to Train Your Dragon 2 (2014),Action Adventure Animation,,
112183,194662,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy Drama,,
112290,85350,Boyhood (2014),Drama,,
112303,184098,Think Like a Man Too (2014),Comedy Romance,,
112316,209451,Jersey Boys (2014),Drama Musical,,
112370,91314,Transformers: Age of Extinction (2014),Action Adventure Sci-Fi,,
112450,180296,They Came Together (2014),Comedy Romance,,
112497,226486,Tammy (2014),Comedy,,
112552,244786,Whiplash (2014),Drama,,
112556,210577,Gone Girl (2014),Drama Thriller,,
112623,119450,Dawn of the Planet of the Apes (2014),Sci-Fi,,
112727,184346,Deliver Us from Evil (2014),Crime Horror Thriller,,
112749,253235,And So It Goes (2014),Comedy Drama Romance,,
112788,225886,Sex Tape (2014),Comedy,,
112804,244267,I Origins (2014),Drama Sci-Fi,,
112818,238636,"Purge: Anarchy, The (2014)",Action Horror Thriller,,
112852,118340,Guardians of the Galaxy (2014),Action Adventure Sci-Fi,,
112868,242095,"Signal, The (2014)",Sci-Fi Thriller,,
112897,138103,The Expendables 3 (2014),Action Adventure,,
112911,184315,Hercules (2014),Action Adventure,,
112940,157849,A Most Wanted Man (2014),Thriller,,
113207,239566,Get on Up (2014),Drama Musical,,
113252,253306,Housebound (2014),Comedy Horror Thriller,,
113275,228194,The Hundred-Foot Journey (2014),Comedy Drama,,
113345,76757,Jupiter Ascending (2015),Action Adventure Sci-Fi,,
113348,98566,Teenage Mutant Ninja Turtles (2014),Action Adventure Comedy,,
113378,227156,"Giver, The (2014)",Drama Sci-Fi,,
113453,193893,Let's Be Cops (2014),Comedy Crime,,
113573,189,Sin City: A Dame to Kill For (2014),Action Crime Thriller,,
113604,249164,If I Stay (2014),Drama,,
113780,256274,"As Above, So Below (2014)",Horror Thriller,,
114074,244772,The Skeleton Twins (2014),Drama,,
114180,198663,"Maze Runner, The (2014)",Action Mystery Sci-Fi,,
114246,169917,"Walk Among the Tombstones, A (2014)",Action Crime Mystery Thriller,,
114601,239678,This Is Where I Leave You (2014),Comedy Drama,,
114662,190859,American Sniper (2014),Action War,,
114670,246403,Tusk (2014),Comedy Drama Horror,,
114713,250546,Annabelle (2014),Horror,,
114795,49017,Dracula Untold (2014),Action Drama Fantasy,,
114847,262543,Autómata (Automata) (2014),Sci-Fi Thriller,,
115151,208869,Plastic (2014),Action Crime,,
115170,205587,"Judge, The (2014)",Drama,,
115210,228150,Fury (2014),Action Drama War,,
115231,239563,St. Vincent (2014),Comedy,,
115569,242582,Nightcrawler (2014),Crime Drama Thriller,,
115617,177572,Big Hero 6 (2014),Action Animation Comedy,,
115664,228326,The Book of Life (2014),Adventure Animation Romance,,
115713,264660,Ex Machina (2015),Drama Sci-Fi Thriller,,
116169,44092,Reign of Assassins (2010),Action,,
116207,185567,Zulu (2013),Crime Drama Thriller,,
116419,256092,Drive Hard (2014),Action Comedy Crime,,
116797,205596,The Imitation Game (2014),Drama Thriller War,,
116799,171274,Inherent Vice (2014),Comedy Crime Drama Mystery Romance,,
116817,244403,Rudderless (2014),Comedy Drama,,
116823,131631,The Hunger Games: Mockingjay - Part 1 (2014),Adventure Sci-Fi Thriller,,
116887,147441,Exodus: Gods and Kings (2014),Action Adventure Drama,,
116977,100042,Dumb and Dumber To (2014),Comedy,,
117176,266856,The Theory of Everything (2014),Drama Romance,,
117466,205775,In the Heart of the Sea (2015),Action Adventure Drama,,
117529,135397,Jurassic World (2015),Action Adventure Drama Sci-Fi Thriller,,
117590,227159,Horrible Bosses 2 (2014),Comedy Crime,,
117851,270946,Penguins of Madagascar (2014),Adventure Animation Children Comedy,,
117881,284293,Still Alice (2014),Drama,,
117887,116149,Paddington (2014),Children Comedy,,
117895,294254,Maze Runner: Scorch Trials (2015),Action Thriller,,
118248,297596,Dying of the Light (2014),Drama Thriller,,
118354,245916,Kill the Messenger (2014),Crime Drama Mystery Thriller,,
118696,122917,The Hobbit: The Battle of the Five Armies (2014),Adventure Fantasy,,
118700,273895,Selma (2014),Drama,,
118702,227306,Unbroken (2014),Drama War,,
118862,137347,Closer to the Moon (2013),Comedy Drama,,
118900,228970,Wild (2014),Drama,,
118924,284296,Top Five (2014),Comedy,,
118985,87093,Big Eyes (2014),Drama,,
118997,224141,Into the Woods (2014),Children Comedy Fantasy Musical,,
119141,228967,The Interview (2014),Action Comedy,,
119155,181533,Night at the Museum: Secret of the Tomb (2014),Adventure Children Comedy Fantasy,,
119655,68737,Seventh Son (2014),Adventure Children Fantasy,,
120466,198184,Chappie (2015),Action Thriller,,
120635,260346,Taken 3 (2015),Action Crime Thriller,,
120637,201088,Blackhat (2015),Action Crime Drama Mystery Thriller,,
120799,87101,Terminator Genisys (2015),Action Adventure Sci-Fi Thriller,,
121231,270303,It Follows (2014),Horror,,
122490,256740,Wicked Blood (2014),Action Drama Thriller,,
122882,76341,Mad Max: Fury Road (2015),Action Adventure Sci-Fi Thriller,,
122884,280092,Insidious: Chapter 3 (2015),Fantasy Horror Thriller,,
122888,271969,Ben-hur (2016),(no genres listed),,
122890,68735,Warcraft (2016),Action Adventure Fantasy,,
122892,99861,Avengers: Age of Ultron (2015),Action Adventure Sci-Fi,,
122900,102899,Ant-Man (2015),Action Adventure Sci-Fi,,
122902,166424,Fantastic Four (2015),Action Adventure Fantasy Sci-Fi,,
122904,293660,Deadpool (2016),Action Adventure Comedy Sci-Fi,,
122920,271110,Captain America: Civil War (2016),Action Sci-Fi Thriller,,
122924,246655,X-Men: Apocalypse (2016),Action Adventure Fantasy Sci-Fi,,
122932,268171,Elsa & Fred (2014),Children Comedy Romance,,
123553,252360,In the Name of the King III (2014),Action Adventure Drama Fantasy,,
124859,284536,The Gambler (2014),Crime Drama Thriller,,
125914,210860,Mortdecai (2015),Adventure Comedy Mystery Romance,,
125916,216015,Fifty Shades of Grey (2015),Drama Romance,,
126420,250066,American Heist (2015),Action,,
126548,272693,The DUFF (2015),Comedy,,
127096,227719,Project Almanac (2015),Sci-Fi Thriller,,
127108,167073,Brooklyn (2015),Drama Romance,,
127132,309503,Zipper (2015),Drama Thriller,,
127198,308639,Dope (2015),Comedy Drama,,
128360,273248,The Hateful Eight (2015),Western,,
128488,265208,Wild Card (2015),Action Crime Drama Thriller,,
128512,286565,Paper Towns (2015),Drama Mystery Romance,,
128592,241251,The Boy Next Door (2015),Mystery Thriller,,
128832,206296,The Last Five Years (2014),Comedy Drama Musical Romance,,
128975,243938,Hot Tub Time Machine 2 (2015),Comedy Sci-Fi,,
129354,256591,Focus (2015),Comedy Crime Drama Romance,,
129428,268238,The Second Best Exotic Marigold Hotel (2015),Comedy Drama,,
129659,228203,"McFarland, USA (2015)",Drama,,
129737,239573,Unfinished Business (2015),Comedy,,
129937,241554,Run All Night (2015),Action Crime Drama Thriller,,
130073,150689,Cinderella (2015),Children Drama Fantasy Romance,,
130450,266647,Pan (2015),Adventure Children Fantasy,,
130452,252512,While We're Young (2014),Comedy Drama,,
130490,262500,Insurgent (2015),Action Sci-Fi Thriller,,
130520,228161,Home (2015),Adventure Animation Children Comedy Fantasy Sci-Fi,,
130576,245703,Midnight Special (2015),Drama Sci-Fi,,
130578,266396,"Gunman, The (2015)",Action Thriller,,
130634,168259,Furious 7 (2015),Action Crime Thriller,,
131013,257091,Get Hard (2015),Comedy Crime,,
131796,304357,Woman in Gold (2015),Drama,,
132046,158852,Tomorrowland (2015),Action Adventure Children Mystery Sci-Fi,,
132157,256961,Paul Blart: Mall Cop 2 (2015),Action Comedy Crime,,
132422,278316,Da Sweet Blood of Jesus (2014),Comedy Romance Thriller,,
132424,228205,The Longest Ride (2015),Drama Romance,,
132496,256924,Danny Collins (2015),Comedy Drama,,
132796,254128,San Andreas (2015),Action Drama Thriller,,
133419,254470,Pitch Perfect 2 (2015),Comedy,,
133782,287424,Maggie (2015),Drama Horror Thriller,,
133798,268920,Hot Pursuit (2015),Action Comedy,,
133802,223485,Slow West (2015),Action Thriller Western,,
133832,171424,The Green Inferno (2014),Horror Thriller,,
134130,286217,The Martian (2015),Adventure Drama Sci-Fi,,
134246,334074,Survivor (2015),Action Thriller,,
134393,271718,Trainwreck (2015),Comedy Romance,,
134528,222936,Aloha (2015),Comedy Drama Romance,,
134775,300168,Dragon Blade (2015),Action Adventure Drama,,
134853,150540,Inside Out (2015),Adventure Animation Children Comedy Drama Fantasy,,
135133,131634,The Hunger Games: Mockingjay - Part 2 (2015),Adventure Sci-Fi,,
135137,257344,Pixels (2015),Action Comedy Sci-Fi,,
135436,328111,The Secret Life of Pets (2016),Animation Comedy,,
135518,238615,Self/less (2015),Action Mystery Sci-Fi Thriller,,
135532,274854,The Last Witch Hunter (2015),Action Adventure Fantasy,,
135534,287903,Krampus (2015),Comedy Fantasy Horror,,
135536,297761,Suicide Squad (2016),Action Crime Sci-Fi,,
135567,47933,Independence Day: Resurgence (2016),Action Adventure Sci-Fi,,
135569,188927,Star Trek Beyond (2016),Action Adventure Sci-Fi,,
135861,214756,Ted 2 (2015),Comedy,,
135887,211672,Minions (2015),Adventure Animation Children Comedy,,
136016,105864,The Good Dinosaur (2015),Adventure Animation Children Comedy Fantasy,,
136018,261023,Black Mass (2015),Crime Drama,,
136020,206647,Spectre (2015),Action Adventure Crime,,
